Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,061055,1960,12,21.3,Y
IDCJAC0002,061055,1961,01,23.5,Y
IDCJAC0002,061055,1961,02,23.4,Y
IDCJAC0002,061055,1961,03,23.6,Y
IDCJAC0002,061055,1961,04,21.4,Y
IDCJAC0002,061055,1961,05,18.8,Y
IDCJAC0002,061055,1961,06,17.1,Y
IDCJAC0002,061055,1961,07,16.0,Y
IDCJAC0002,061055,1961,08,16.7,Y
IDCJAC0002,061055,1961,09,18.6,Y
IDCJAC0002,061055,1961,10,21.8,Y
IDCJAC0002,061055,1961,11,22.0,Y
IDCJAC0002,061055,1961,12,22.9,Y
IDCJAC0002,061055,1962,01,23.3,Y
IDCJAC0002,061055,1962,02,24.8,Y
IDCJAC0002,061055,1962,03,24.1,Y
IDCJAC0002,061055,1962,04,21.3,Y
IDCJAC0002,061055,1962,05,18.7,Y
IDCJAC0002,061055,1962,06,18.4,Y
IDCJAC0002,061055,1962,07,16.7,Y
IDCJAC0002,061055,1962,08,17.1,Y
IDCJAC0002,061055,1962,09,19.7,Y
IDCJAC0002,061055,1962,10,20.9,Y
IDCJAC0002,061055,1962,11,22.0,Y
IDCJAC0002,061055,1962,12,22.1,Y
IDCJAC0002,061055,1963,02,25.3,Y
IDCJAC0002,061055,1963,03,23.6,Y
IDCJAC0002,061055,1963,04,22.2,Y
IDCJAC0002,061055,1963,05,19.4,Y
IDCJAC0002,061055,1963,06,16.4,Y
IDCJAC0002,061055,1963,07,15.8,Y
IDCJAC0002,061055,1963,08,16.5,Y
IDCJAC0002,061055,1963,09,19.1,Y
IDCJAC0002,061055,1963,10,19.6,Y
IDCJAC0002,061055,1963,11,20.8,Y
IDCJAC0002,061055,1963,12,23.3,Y
IDCJAC0002,061055,1964,01,25.5,Y
IDCJAC0002,061055,1964,02,23.2,Y
IDCJAC0002,061055,1964,03,24.5,Y
IDCJAC0002,061055,1964,04,21.8,Y
IDCJAC0002,061055,1964,05,19.3,Y
IDCJAC0002,061055,1964,06,17.6,Y
IDCJAC0002,061055,1964,07,16.8,Y
IDCJAC0002,061055,1964,08,17.7,Y
IDCJAC0002,061055,1964,09,20.1,Y
IDCJAC0002,061055,1964,10,20.1,Y
IDCJAC0002,061055,1964,11,21.9,Y
IDCJAC0002,061055,1964,12,23.4,Y
IDCJAC0002,061055,1965,01,22.0,Y
IDCJAC0002,061055,1965,02,23.7,Y
IDCJAC0002,061055,1965,03,25.0,Y
IDCJAC0002,061055,1965,04,21.8,Y
IDCJAC0002,061055,1965,05,20.4,Y
IDCJAC0002,061055,1965,06,18.2,Y
IDCJAC0002,061055,1965,07,16.3,Y
IDCJAC0002,061055,1965,08,17.4,Y
IDCJAC0002,061055,1965,09,21.5,Y
IDCJAC0002,061055,1965,10,22.2,Y
IDCJAC0002,061055,1965,11,23.6,Y
IDCJAC0002,061055,1965,12,23.4,Y
IDCJAC0002,061055,1966,01,23.8,Y
IDCJAC0002,061055,1966,02,24.3,Y
IDCJAC0002,061055,1966,03,24.3,Y
IDCJAC0002,061055,1966,04,23.1,Y
IDCJAC0002,061055,1966,05,19.6,Y
IDCJAC0002,061055,1966,06,17.6,Y
IDCJAC0002,061055,1966,07,16.5,Y
IDCJAC0002,061055,1966,08,16.7,Y
IDCJAC0002,061055,1966,09,18.9,Y
IDCJAC0002,061055,1966,10,19.7,Y
IDCJAC0002,061055,1966,11,23.7,Y
IDCJAC0002,061055,1966,12,22.7,Y
IDCJAC0002,061055,1967,01,25.1,Y
IDCJAC0002,061055,1967,02,23.8,Y
IDCJAC0002,061055,1967,03,22.7,Y
IDCJAC0002,061055,1967,04,23.0,Y
IDCJAC0002,061055,1967,05,19.5,Y
IDCJAC0002,061055,1967,06,18.2,Y
IDCJAC0002,061055,1967,07,16.7,Y
IDCJAC0002,061055,1967,08,16.9,Y
IDCJAC0002,061055,1967,09,19.2,Y
IDCJAC0002,061055,1967,10,20.6,Y
IDCJAC0002,061055,1967,11,23.6,Y
IDCJAC0002,061055,1967,12,22.7,Y
IDCJAC0002,061055,1968,01,25.7,Y
IDCJAC0002,061055,1968,02,24.5,Y
IDCJAC0002,061055,1968,03,25.2,Y
IDCJAC0002,061055,1968,04,24.3,Y
IDCJAC0002,061055,1968,05,18.8,Y
IDCJAC0002,061055,1968,06,16.1,Y
IDCJAC0002,061055,1968,07,16.0,Y
IDCJAC0002,061055,1968,08,17.8,Y
IDCJAC0002,061055,1968,09,19.5,Y
IDCJAC0002,061055,1968,10,22.6,Y
IDCJAC0002,061055,1968,11,25.9,Y
IDCJAC0002,061055,1968,12,22.2,Y
IDCJAC0002,061055,1969,01,26.0,Y
IDCJAC0002,061055,1969,02,23.2,Y
IDCJAC0002,061055,1969,03,23.1,Y
IDCJAC0002,061055,1969,04,23.3,Y
IDCJAC0002,061055,1969,05,19.3,Y
IDCJAC0002,061055,1969,06,17.0,Y
IDCJAC0002,061055,1969,07,17.1,Y
IDCJAC0002,061055,1969,08,19.3,Y
IDCJAC0002,061055,1969,09,17.6,Y
IDCJAC0002,061055,1969,10,20.2,Y
IDCJAC0002,061055,1969,11,21.7,Y
IDCJAC0002,061055,1969,12,24.9,Y
IDCJAC0002,061055,1970,01,25.3,Y
IDCJAC0002,061055,1970,02,24.8,Y
IDCJAC0002,061055,1970,03,24.3,Y
IDCJAC0002,061055,1970,04,22.9,Y
IDCJAC0002,061055,1970,05,18.6,Y
IDCJAC0002,061055,1970,06,18.3,Y
IDCJAC0002,061055,1970,07,18.4,Y
IDCJAC0002,061055,1970,08,17.9,Y
IDCJAC0002,061055,1970,09,18.5,Y
IDCJAC0002,061055,1970,10,22.3,Y
IDCJAC0002,061055,1970,11,21.6,Y
IDCJAC0002,061055,1970,12,24.3,Y
IDCJAC0002,061055,1971,01,24.5,Y
IDCJAC0002,061055,1971,02,25.3,Y
IDCJAC0002,061055,1971,03,24.3,Y
IDCJAC0002,061055,1971,04,22.6,Y
IDCJAC0002,061055,1971,05,20.0,Y
IDCJAC0002,061055,1971,06,17.3,Y
IDCJAC0002,061055,1971,07,16.0,Y
IDCJAC0002,061055,1971,08,18.2,Y
IDCJAC0002,061055,1971,09,20.2,Y
IDCJAC0002,061055,1971,10,23.9,Y
IDCJAC0002,061055,1971,11,21.9,Y
IDCJAC0002,061055,1971,12,23.2,Y
IDCJAC0002,061055,1972,01,22.5,Y
IDCJAC0002,061055,1972,02,24.0,Y
IDCJAC0002,061055,1972,03,23.2,Y
IDCJAC0002,061055,1972,04,22.1,Y
IDCJAC0002,061055,1972,05,19.1,Y
IDCJAC0002,061055,1972,06,17.6,Y
IDCJAC0002,061055,1972,07,17.8,Y
IDCJAC0002,061055,1972,08,19.1,Y
IDCJAC0002,061055,1972,09,21.8,Y
IDCJAC0002,061055,1972,10,21.1,Y
IDCJAC0002,061055,1972,11,22.1,Y
IDCJAC0002,061055,1972,12,26.9,Y
IDCJAC0002,061055,1973,01,25.5,Y
IDCJAC0002,061055,1973,02,25.2,Y
IDCJAC0002,061055,1973,03,24.9,Y
IDCJAC0002,061055,1973,04,24.1,Y
IDCJAC0002,061055,1973,05,21.6,Y
IDCJAC0002,061055,1973,06,17.7,Y
IDCJAC0002,061055,1973,07,18.0,Y
IDCJAC0002,061055,1973,08,18.7,Y
IDCJAC0002,061055,1973,09,21.1,Y
IDCJAC0002,061055,1973,10,22.0,Y
IDCJAC0002,061055,1973,11,23.7,Y
IDCJAC0002,061055,1973,12,24.1,Y
IDCJAC0002,061055,1974,01,24.2,Y
IDCJAC0002,061055,1974,02,24.6,Y
IDCJAC0002,061055,1974,03,23.8,Y
IDCJAC0002,061055,1974,04,23.2,Y
IDCJAC0002,061055,1974,05,20.0,Y
IDCJAC0002,061055,1974,06,17.3,Y
IDCJAC0002,061055,1974,07,17.3,Y
IDCJAC0002,061055,1974,08,17.6,Y
IDCJAC0002,061055,1974,09,18.9,Y
IDCJAC0002,061055,1974,10,19.5,Y
IDCJAC0002,061055,1974,11,21.1,Y
IDCJAC0002,061055,1974,12,23.8,Y
IDCJAC0002,061055,1975,01,25.0,Y
IDCJAC0002,061055,1975,02,24.4,Y
IDCJAC0002,061055,1975,03,24.1,Y
IDCJAC0002,061055,1975,04,22.0,Y
IDCJAC0002,061055,1975,05,21.3,Y
IDCJAC0002,061055,1975,06,17.7,Y
IDCJAC0002,061055,1975,07,18.7,Y
IDCJAC0002,061055,1975,08,18.0,Y
IDCJAC0002,061055,1975,09,19.9,Y
IDCJAC0002,061055,1975,10,20.8,Y
IDCJAC0002,061055,1975,11,22.9,Y
IDCJAC0002,061055,1975,12,23.9,Y
IDCJAC0002,061055,1976,01,23.9,Y
IDCJAC0002,061055,1976,02,24.7,Y
IDCJAC0002,061055,1976,03,24.2,Y
IDCJAC0002,061055,1976,04,22.5,Y
IDCJAC0002,061055,1976,05,20.5,Y
IDCJAC0002,061055,1976,06,18.1,Y
IDCJAC0002,061055,1976,07,17.0,Y
IDCJAC0002,061055,1976,08,17.7,Y
IDCJAC0002,061055,1976,09,18.5,Y
IDCJAC0002,061055,1976,10,20.1,Y
IDCJAC0002,061055,1976,11,22.3,Y
IDCJAC0002,061055,1976,12,26.1,Y
IDCJAC0002,061055,1977,01,25.3,Y
IDCJAC0002,061055,1977,02,24.0,Y
IDCJAC0002,061055,1977,03,25.2,Y
IDCJAC0002,061055,1977,04,22.9,Y
IDCJAC0002,061055,1977,05,19.5,Y
IDCJAC0002,061055,1977,06,16.9,Y
IDCJAC0002,061055,1977,07,16.7,Y
IDCJAC0002,061055,1977,08,19.6,Y
IDCJAC0002,061055,1977,09,18.7,Y
IDCJAC0002,061055,1977,10,22.5,Y
IDCJAC0002,061055,1977,11,23.0,Y
IDCJAC0002,061055,1977,12,25.4,Y
IDCJAC0002,061055,1978,01,24.6,Y
IDCJAC0002,061055,1978,02,26.7,Y
IDCJAC0002,061055,1978,03,24.3,Y
IDCJAC0002,061055,1978,04,22.6,Y
IDCJAC0002,061055,1978,05,21.3,Y
IDCJAC0002,061055,1978,06,16.7,Y
IDCJAC0002,061055,1978,07,16.3,Y
IDCJAC0002,061055,1978,08,16.8,Y
IDCJAC0002,061055,1978,09,18.6,Y
IDCJAC0002,061055,1978,10,20.4,Y
IDCJAC0002,061055,1978,11,21.6,Y
IDCJAC0002,061055,1978,12,22.7,Y
IDCJAC0002,061055,1979,01,25.6,Y
IDCJAC0002,061055,1979,02,25.9,Y
IDCJAC0002,061055,1979,03,24.2,Y
IDCJAC0002,061055,1979,04,23.2,Y
IDCJAC0002,061055,1979,05,18.8,Y
IDCJAC0002,061055,1979,06,18.3,Y
IDCJAC0002,061055,1979,07,17.3,Y
IDCJAC0002,061055,1979,08,18.1,Y
IDCJAC0002,061055,1979,09,19.4,Y
IDCJAC0002,061055,1979,10,21.1,Y
IDCJAC0002,061055,1979,11,23.2,Y
IDCJAC0002,061055,1979,12,26.2,Y
IDCJAC0002,061055,1980,01,25.5,Y
IDCJAC0002,061055,1980,02,25.6,Y
IDCJAC0002,061055,1980,03,25.8,Y
IDCJAC0002,061055,1980,04,22.9,Y
IDCJAC0002,061055,1980,05,20.4,Y
IDCJAC0002,061055,1980,06,17.9,Y
IDCJAC0002,061055,1980,07,16.9,Y
IDCJAC0002,061055,1980,08,19.9,Y
IDCJAC0002,061055,1980,09,23.3,Y
IDCJAC0002,061055,1980,10,21.4,Y
IDCJAC0002,061055,1980,11,24.4,Y
IDCJAC0002,061055,1980,12,24.5,Y
IDCJAC0002,061055,1981,01,24.8,Y
IDCJAC0002,061055,1981,02,25.3,Y
IDCJAC0002,061055,1981,03,24.7,Y
IDCJAC0002,061055,1981,04,23.6,Y
IDCJAC0002,061055,1981,05,20.0,Y
IDCJAC0002,061055,1981,06,17.1,Y
IDCJAC0002,061055,1981,07,16.9,Y
IDCJAC0002,061055,1981,08,17.7,Y
IDCJAC0002,061055,1981,09,21.3,Y
IDCJAC0002,061055,1981,10,22.0,Y
IDCJAC0002,061055,1981,11,20.8,Y
IDCJAC0002,061055,1981,12,24.3,Y
IDCJAC0002,061055,1982,01,24.9,Y
IDCJAC0002,061055,1982,02,25.5,Y
IDCJAC0002,061055,1982,03,24.0,Y
IDCJAC0002,061055,1982,04,22.7,Y
IDCJAC0002,061055,1982,05,21.5,Y
IDCJAC0002,061055,1982,06,16.5,Y
IDCJAC0002,061055,1982,07,16.0,Y
IDCJAC0002,061055,1982,08,19.6,Y
IDCJAC0002,061055,1982,09,19.7,Y
IDCJAC0002,061055,1982,10,20.7,Y
IDCJAC0002,061055,1982,11,23.2,Y
IDCJAC0002,061055,1982,12,24.0,Y
IDCJAC0002,061055,1983,01,25.4,Y
IDCJAC0002,061055,1983,02,26.2,Y
IDCJAC0002,061055,1983,03,25.2,Y
IDCJAC0002,061055,1983,04,21.0,Y
IDCJAC0002,061055,1983,05,20.4,Y
IDCJAC0002,061055,1983,06,16.7,Y
IDCJAC0002,061055,1983,07,16.2,Y
IDCJAC0002,061055,1983,08,17.7,Y
IDCJAC0002,061055,1983,09,21.3,Y
IDCJAC0002,061055,1983,10,21.3,Y
IDCJAC0002,061055,1983,11,22.3,Y
IDCJAC0002,061055,1983,12,24.2,Y
IDCJAC0002,061055,1984,01,23.4,Y
IDCJAC0002,061055,1984,02,25.0,Y
IDCJAC0002,061055,1984,03,23.2,Y
IDCJAC0002,061055,1984,04,22.4,Y
IDCJAC0002,061055,1984,05,19.6,Y
IDCJAC0002,061055,1984,06,18.2,Y
IDCJAC0002,061055,1984,07,15.6,Y
IDCJAC0002,061055,1984,08,18.6,Y
IDCJAC0002,061055,1984,09,19.1,Y
IDCJAC0002,061055,1984,10,20.9,Y
IDCJAC0002,061055,1984,11,23.4,Y
IDCJAC0002,061055,1984,12,24.1,Y
IDCJAC0002,061055,1985,01,25.7,Y
IDCJAC0002,061055,1985,02,23.0,Y
IDCJAC0002,061055,1985,03,23.8,Y
IDCJAC0002,061055,1985,04,22.0,Y
IDCJAC0002,061055,1985,05,19.6,Y
IDCJAC0002,061055,1985,06,17.0,Y
IDCJAC0002,061055,1985,07,17.1,Y
IDCJAC0002,061055,1985,08,17.2,Y
IDCJAC0002,061055,1985,09,19.3,Y
IDCJAC0002,061055,1985,10,20.8,Y
IDCJAC0002,061055,1985,11,22.4,Y
IDCJAC0002,061055,1985,12,25.9,Y
IDCJAC0002,061055,1986,01,24.7,Y
IDCJAC0002,061055,1986,02,25.3,Y
IDCJAC0002,061055,1986,03,24.2,Y
IDCJAC0002,061055,1986,04,24.4,Y
IDCJAC0002,061055,1986,05,20.4,Y
IDCJAC0002,061055,1986,06,17.5,Y
IDCJAC0002,061055,1986,07,16.7,Y
IDCJAC0002,061055,1986,08,17.3,Y
IDCJAC0002,061055,1986,09,20.1,Y
IDCJAC0002,061055,1986,10,22.0,Y
IDCJAC0002,061055,1986,11,20.9,Y
IDCJAC0002,061055,1986,12,23.2,Y
IDCJAC0002,061055,1987,01,25.6,Y
IDCJAC0002,061055,1987,02,25.2,Y
IDCJAC0002,061055,1987,03,23.3,Y
IDCJAC0002,061055,1987,04,22.4,Y
IDCJAC0002,061055,1987,05,19.9,Y
IDCJAC0002,061055,1987,06,18.5,Y
IDCJAC0002,061055,1987,07,17.0,Y
IDCJAC0002,061055,1987,08,17.8,Y
IDCJAC0002,061055,1987,09,21.1,Y
IDCJAC0002,061055,1987,10,20.4,Y
IDCJAC0002,061055,1987,11,23.0,Y
IDCJAC0002,061055,1987,12,24.0,Y
IDCJAC0002,061055,1988,01,25.1,Y
IDCJAC0002,061055,1988,02,24.6,Y
IDCJAC0002,061055,1988,03,24.0,Y
IDCJAC0002,061055,1988,04,22.3,Y
IDCJAC0002,061055,1988,05,20.4,Y
IDCJAC0002,061055,1988,06,18.4,Y
IDCJAC0002,061055,1988,07,18.4,Y
IDCJAC0002,061055,1988,08,18.7,Y
IDCJAC0002,061055,1988,09,21.2,Y
IDCJAC0002,061055,1988,10,25.3,Y
IDCJAC0002,061055,1988,11,22.6,Y
IDCJAC0002,061055,1988,12,23.9,Y
IDCJAC0002,061055,1989,01,23.8,Y
IDCJAC0002,061055,1989,02,24.6,Y
IDCJAC0002,061055,1989,03,24.2,Y
IDCJAC0002,061055,1989,04,22.7,Y
IDCJAC0002,061055,1989,05,20.8,Y
IDCJAC0002,061055,1989,06,17.2,Y
IDCJAC0002,061055,1989,07,15.9,Y
IDCJAC0002,061055,1989,08,17.3,Y
IDCJAC0002,061055,1989,09,20.5,Y
IDCJAC0002,061055,1989,10,23.3,Y
IDCJAC0002,061055,1989,11,21.7,Y
IDCJAC0002,061055,1989,12,24.0,Y
IDCJAC0002,061055,1990,01,24.9,Y
IDCJAC0002,061055,1990,02,24.6,Y
IDCJAC0002,061055,1990,03,24.6,Y
IDCJAC0002,061055,1990,04,22.9,Y
IDCJAC0002,061055,1990,05,20.9,Y
IDCJAC0002,061055,1990,06,17.1,Y
IDCJAC0002,061055,1990,07,17.6,Y
IDCJAC0002,061055,1990,08,17.4,Y
IDCJAC0002,061055,1990,09,18.6,Y
IDCJAC0002,061055,1990,10,20.9,Y
IDCJAC0002,061055,1990,11,23.4,Y
IDCJAC0002,061055,1990,12,27.3,Y
IDCJAC0002,061055,1991,01,27.4,Y
IDCJAC0002,061055,1991,02,26.5,Y
IDCJAC0002,061055,1991,03,24.8,Y
IDCJAC0002,061055,1991,04,23.0,Y
IDCJAC0002,061055,1991,05,20.5,Y
IDCJAC0002,061055,1991,06,19.5,Y
IDCJAC0002,061055,1991,07,16.9,Y
IDCJAC0002,061055,1991,08,18.8,Y
IDCJAC0002,061055,1991,09,21.4,Y
IDCJAC0002,061055,1991,10,23.0,Y
IDCJAC0002,061055,1991,11,22.1,Y
IDCJAC0002,061055,1991,12,22.9,Y
IDCJAC0002,061055,1992,01,24.4,Y
IDCJAC0002,061055,1992,02,24.5,Y
IDCJAC0002,061055,1992,03,24.6,Y
IDCJAC0002,061055,1992,04,22.4,Y
IDCJAC0002,061055,1992,05,20.1,Y
IDCJAC0002,061055,1992,06,17.8,Y
IDCJAC0002,061055,1992,07,18.2,Y
IDCJAC0002,061055,1992,08,18.4,Y
IDCJAC0002,061055,1992,09,19.9,Y
IDCJAC0002,061055,1992,10,20.6,Y
IDCJAC0002,061055,1992,11,21.8,Y
IDCJAC0002,061055,1992,12,23.4,Y
IDCJAC0002,061055,1993,01,25.5,Y
IDCJAC0002,061055,1993,02,26.6,Y
IDCJAC0002,061055,1993,03,23.6,Y
IDCJAC0002,061055,1993,04,23.8,Y
IDCJAC0002,061055,1993,05,20.5,Y
IDCJAC0002,061055,1993,06,18.1,Y
IDCJAC0002,061055,1993,07,18.3,Y
IDCJAC0002,061055,1993,08,19.0,Y
IDCJAC0002,061055,1993,09,19.3,Y
IDCJAC0002,061055,1993,10,21.7,Y
IDCJAC0002,061055,1993,11,22.5,Y
IDCJAC0002,061055,1993,12,24.7,Y
IDCJAC0002,061055,1994,01,27.2,Y
IDCJAC0002,061055,1994,02,24.5,Y
IDCJAC0002,061055,1994,03,22.9,Y
IDCJAC0002,061055,1994,04,23.6,Y
IDCJAC0002,061055,1994,05,21.4,Y
IDCJAC0002,061055,1994,06,18.7,Y
IDCJAC0002,061055,1994,07,18.2,Y
IDCJAC0002,061055,1994,08,18.5,Y
IDCJAC0002,061055,1994,09,22.1,Y
IDCJAC0002,061055,1994,10,22.9,Y
IDCJAC0002,061055,1994,11,24.6,Y
IDCJAC0002,061055,1994,12,23.6,Y
IDCJAC0002,061055,1995,01,23.8,Y
IDCJAC0002,061055,1995,02,24.7,Y
IDCJAC0002,061055,1995,03,24.9,Y
IDCJAC0002,061055,1995,04,22.9,Y
IDCJAC0002,061055,1995,05,20.6,Y
IDCJAC0002,061055,1995,06,18.0,Y
IDCJAC0002,061055,1995,07,17.5,Y
IDCJAC0002,061055,1995,08,21.5,Y
IDCJAC0002,061055,1995,09,19.3,Y
IDCJAC0002,061055,1995,10,22.7,Y
IDCJAC0002,061055,1995,11,24.6,Y
IDCJAC0002,061055,1995,12,23.0,Y
IDCJAC0002,061055,1996,01,24.5,Y
IDCJAC0002,061055,1996,02,24.3,Y
IDCJAC0002,061055,1996,03,24.1,Y
IDCJAC0002,061055,1996,04,23.9,Y
IDCJAC0002,061055,1996,05,21.3,Y
IDCJAC0002,061055,1996,06,19.4,Y
IDCJAC0002,061055,1996,07,17.8,Y
IDCJAC0002,061055,1996,08,19.3,Y
IDCJAC0002,061055,1996,09,21.6,Y
IDCJAC0002,061055,1996,10,21.7,Y
IDCJAC0002,061055,1996,11,23.3,Y
IDCJAC0002,061055,1996,12,23.5,Y
IDCJAC0002,061055,1997,01,23.4,Y
IDCJAC0002,061055,1997,02,25.5,Y
IDCJAC0002,061055,1997,03,25.1,Y
IDCJAC0002,061055,1997,04,24.9,Y
IDCJAC0002,061055,1997,05,20.2,Y
IDCJAC0002,061055,1997,06,18.5,Y
IDCJAC0002,061055,1997,07,16.9,Y
IDCJAC0002,061055,1997,08,19.1,Y
IDCJAC0002,061055,1997,09,19.5,Y
IDCJAC0002,061055,1997,10,22.5,Y
IDCJAC0002,061055,1997,11,25.0,Y
IDCJAC0002,061055,1997,12,27.0,Y
IDCJAC0002,061055,1998,01,26.0,Y
IDCJAC0002,061055,1998,02,27.7,Y
IDCJAC0002,061055,1998,03,25.6,Y
IDCJAC0002,061055,1998,04,24.0,Y
IDCJAC0002,061055,1998,05,20.6,Y
IDCJAC0002,061055,1998,06,17.5,Y
IDCJAC0002,061055,1998,07,16.8,Y
IDCJAC0002,061055,1998,08,18.6,Y
IDCJAC0002,061055,1998,09,21.4,Y
IDCJAC0002,061055,1998,10,22.8,Y
IDCJAC0002,061055,1998,11,21.1,Y
IDCJAC0002,061055,1998,12,24.2,Y
IDCJAC0002,061055,1999,01,25.5,Y
IDCJAC0002,061055,1999,02,25.4,Y
IDCJAC0002,061055,1999,03,25.2,Y
IDCJAC0002,061055,1999,04,21.5,Y
IDCJAC0002,061055,1999,05,21.5,Y
IDCJAC0002,061055,1999,06,17.9,Y
IDCJAC0002,061055,1999,07,17.9,Y
IDCJAC0002,061055,1999,08,18.3,Y
IDCJAC0002,061055,1999,09,20.5,Y
IDCJAC0002,061055,1999,10,22.4,Y
IDCJAC0002,061055,1999,11,21.5,Y
IDCJAC0002,061055,1999,12,22.8,Y
IDCJAC0002,061055,2000,01,24.4,Y
IDCJAC0002,061055,2000,02,25.5,Y
IDCJAC0002,061055,2000,03,24.2,Y
IDCJAC0002,061055,2000,04,22.7,Y
IDCJAC0002,061055,2000,05,20.1,Y
IDCJAC0002,061055,2000,06,17.6,Y
IDCJAC0002,061055,2000,07,18.2,Y
IDCJAC0002,061055,2000,08,18.5,Y
IDCJAC0002,061055,2000,09,22.5,Y
IDCJAC0002,061055,2000,10,22.2,Y
IDCJAC0002,061055,2000,11,22.1,Y
IDCJAC0002,061055,2000,12,26.6,Y
IDCJAC0002,061055,2001,01,25.8,Y
IDCJAC0002,061055,2001,02,26.0,Y
IDCJAC0002,061055,2001,03,24.6,Y
IDCJAC0002,061055,2001,04,24.1,Y
IDCJAC0002,061055,2001,05,19.6,Y
IDCJAC0002,061055,2001,06,19.8,Y
IDCJAC0002,061055,2001,10,23.9,Y
IDCJAC0002,061055,2001,11,22.2,Y
IDCJAC0002,061055,2001,12,25.6,Y
IDCJAC0002,061055,2002,01,26.2,Y
IDCJAC0002,061055,2002,02,24.9,Y
IDCJAC0002,061055,2002,03,25.2,Y
IDCJAC0002,061055,2002,04,23.5,Y
IDCJAC0002,061055,2002,05,19.9,Y
IDCJAC0002,061055,2002,06,18.1,Y
IDCJAC0002,061055,2002,07,18.5,Y
IDCJAC0002,061055,2002,08,19.3,Y
IDCJAC0002,061055,2002,09,21.7,Y
IDCJAC0002,061055,2002,10,24.1,Y
IDCJAC0002,061055,2002,11,24.0,Y
IDCJAC0002,061055,2002,12,25.3,Y
IDCJAC0002,061055,2003,01,25.9,Y
IDCJAC0002,061055,2003,02,24.6,Y
IDCJAC0002,061055,2003,03,23.4,Y
IDCJAC0002,061055,2003,04,21.7,Y
IDCJAC0002,061055,2003,05,20.3,Y
IDCJAC0002,061055,2003,06,19.5,Y
IDCJAC0002,061055,2003,07,17.3,Y
IDCJAC0002,061055,2003,08,18.4,Y
IDCJAC0002,061055,2003,09,22.1,Y
IDCJAC0002,061055,2003,10,20.8,Y
IDCJAC0002,061055,2003,11,21.8,Y
IDCJAC0002,061055,2003,12,25.3,Y
IDCJAC0002,061055,2004,01,26.2,Y
IDCJAC0002,061055,2004,02,26.8,Y
IDCJAC0002,061055,2004,03,25.3,Y
IDCJAC0002,061055,2004,04,23.4,Y
IDCJAC0002,061055,2004,05,20.9,Y
IDCJAC0002,061055,2004,06,19.1,Y
IDCJAC0002,061055,2004,07,17.6,Y
IDCJAC0002,061055,2004,08,19.3,Y
IDCJAC0002,061055,2004,09,20.6,Y
IDCJAC0002,061055,2004,10,21.6,Y
IDCJAC0002,061055,2004,11,23.6,Y
IDCJAC0002,061055,2004,12,24.1,Y
IDCJAC0002,061055,2005,01,25.4,Y
IDCJAC0002,061055,2005,02,25.6,Y
IDCJAC0002,061055,2005,03,23.5,Y
IDCJAC0002,061055,2005,04,23.7,Y
IDCJAC0002,061055,2005,05,20.3,Y
IDCJAC0002,061055,2005,06,18.7,Y
IDCJAC0002,061055,2005,07,18.2,Y
IDCJAC0002,061055,2005,08,19.0,Y
IDCJAC0002,061055,2005,09,20.1,Y
IDCJAC0002,061055,2005,10,23.5,Y
IDCJAC0002,061055,2005,11,23.2,Y
IDCJAC0002,061055,2005,12,27.7,Y
IDCJAC0002,061055,2006,01,26.1,Y
IDCJAC0002,061055,2006,02,26.5,Y
IDCJAC0002,061055,2006,03,25.5,Y
IDCJAC0002,061055,2006,04,23.9,Y
IDCJAC0002,061055,2006,05,20.4,Y
IDCJAC0002,061055,2006,06,17.2,Y
IDCJAC0002,061055,2006,07,17.5,Y
IDCJAC0002,061055,2006,08,19.5,Y
IDCJAC0002,061055,2006,09,21.8,Y
IDCJAC0002,061055,2006,10,23.0,Y
IDCJAC0002,061055,2006,11,23.6,Y
IDCJAC0002,061055,2006,12,23.1,Y
IDCJAC0002,061055,2007,01,24.0,Y
IDCJAC0002,061055,2007,02,24.1,Y
IDCJAC0002,061055,2007,03,25.4,Y
IDCJAC0002,061055,2007,04,22.5,Y
IDCJAC0002,061055,2007,05,22.2,Y
IDCJAC0002,061055,2007,06,16.8,Y
IDCJAC0002,061055,2007,07,16.9,Y
IDCJAC0002,061055,2007,08,19.5,Y
IDCJAC0002,061055,2007,09,20.6,Y
IDCJAC0002,061055,2007,10,24.7,Y
IDCJAC0002,061055,2007,11,22.2,Y
IDCJAC0002,061055,2007,12,23.8,Y
IDCJAC0002,061055,2008,01,24.6,Y
IDCJAC0002,061055,2008,02,23.8,Y
IDCJAC0002,061055,2008,03,23.9,Y
IDCJAC0002,061055,2008,04,21.1,Y
IDCJAC0002,061055,2008,05,20.3,Y
IDCJAC0002,061055,2008,06,18.5,Y
IDCJAC0002,061055,2008,07,17.0,Y
IDCJAC0002,061055,2008,08,17.2,Y
IDCJAC0002,061055,2008,09,20.8,Y
IDCJAC0002,061055,2008,10,22.1,Y
IDCJAC0002,061055,2008,11,22.5,Y
IDCJAC0002,061055,2008,12,25.7,Y
IDCJAC0002,061055,2009,01,26.1,Y
IDCJAC0002,061055,2009,02,24.2,Y
IDCJAC0002,061055,2009,03,24.7,Y
IDCJAC0002,061055,2009,04,22.2,Y
IDCJAC0002,061055,2009,05,20.4,Y
IDCJAC0002,061055,2009,06,18.5,Y
IDCJAC0002,061055,2009,07,17.8,Y
IDCJAC0002,061055,2009,08,20.9,Y
